IdNota;ValorFaturado;RawRow
2278591;0.00;"{""IdNota"":""2278591"",""Nota"":""ND-54792"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$63.990,00""}"
2278592;0.00;"{""IdNota"":""2278592"",""Nota"":""ND-54793"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$63.900,00""}"
2278593;0.00;"{""IdNota"":""2278593"",""Nota"":""ND-54794"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$63.900,00""}"
2278594;0.00;"{""IdNota"":""2278594"",""Nota"":""ND-54795"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.411,21""}"
2278595;0.00;"{""IdNota"":""2278595"",""Nota"":""ND-54796"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.810,14""}"
2278596;0.00;"{""IdNota"":""2278596"",""Nota"":""ND-54797"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.810,14""}"
2278597;0.00;"{""IdNota"":""2278597"",""Nota"":""ND-54798"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.810,14""}"
2278598;0.00;"{""IdNota"":""2278598"",""Nota"":""ND-54799"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$92.864,18""}"
2278599;0.00;"{""IdNota"":""2278599"",""Nota"":""ND-54800"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278600;0.00;"{""IdNota"":""2278600"",""Nota"":""ND-54801"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278601;0.00;"{""IdNota"":""2278601"",""Nota"":""ND-54802"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278602;0.00;"{""IdNota"":""2278602"",""Nota"":""ND-54803"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278603;0.00;"{""IdNota"":""2278603"",""Nota"":""ND-54804"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278604;0.00;"{""IdNota"":""2278604"",""Nota"":""ND-54805"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278605;0.00;"{""IdNota"":""2278605"",""Nota"":""ND-54806"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278606;0.00;"{""IdNota"":""2278606"",""Nota"":""ND-54807"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278607;0.00;"{""IdNota"":""2278607"",""Nota"":""ND-54808"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.992,58""}"
2278608;0.00;"{""IdNota"":""2278608"",""Nota"":""ND-54809"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278609;0.00;"{""IdNota"":""2278609"",""Nota"":""ND-54810"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278611;0.00;"{""IdNota"":""2278611"",""Nota"":""ND-54811"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278612;0.00;"{""IdNota"":""2278612"",""Nota"":""ND-54812"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278613;0.00;"{""IdNota"":""2278613"",""Nota"":""ND-54813"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278614;0.00;"{""IdNota"":""2278614"",""Nota"":""ND-54814"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278615;0.00;"{""IdNota"":""2278615"",""Nota"":""ND-54815"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278616;0.00;"{""IdNota"":""2278616"",""Nota"":""ND-54816"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278617;0.00;"{""IdNota"":""2278617"",""Nota"":""ND-54817"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278618;0.00;"{""IdNota"":""2278618"",""Nota"":""ND-54818"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""24/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$58.765,41""}"
2239258;0.00;"{""IdNota"":""2239258"",""Nota"":""FA-54352"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""NATALIA MONTECELLI GUIMARAES MANSO"",""Valor Faturado"":"""",""ValorCompra"":""R$63.699,19""}"
2237710;0.00;"{""IdNota"":""2237710"",""Nota"":""ND-54329"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""NATALIA MONTECELLI GUIMARAES MANSO"",""Valor Faturado"":"""",""ValorCompra"":""R$63.699,19""}"
2237735;0.00;"{""IdNota"":""2237735"",""Nota"":""ND-54330"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$588.027,38""}"
2237829;0.00;"{""IdNota"":""2237829"",""Nota"":""ND-54331"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$179.640,82""}"
2237830;0.00;"{""IdNota"":""2237830"",""Nota"":""ND-54332"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$59.472,00""}"
2237831;0.00;"{""IdNota"":""2237831"",""Nota"":""ND-54333"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$97.571,80""}"
2237832;0.00;"{""IdNota"":""2237832"",""Nota"":""ND-54334"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$59.472,00""}"
2237833;0.00;"{""IdNota"":""2237833"",""Nota"":""ND-54335"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$59.472,00""}"
2237834;0.00;"{""IdNota"":""2237834"",""Nota"":""ND-54336"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$59.472,00""}"
2237835;0.00;"{""IdNota"":""2237835"",""Nota"":""ND-54337"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$59.472,00""}"
2237836;0.00;"{""IdNota"":""2237836"",""Nota"":""ND-54338"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$116.601,55""}"
2237837;0.00;"{""IdNota"":""2237837"",""Nota"":""ND-54339"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$59.472,00""}"
2237838;0.00;"{""IdNota"":""2237838"",""Nota"":""ND-54340"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$59.472,00""}"
2237839;0.00;"{""IdNota"":""2237839"",""Nota"":""ND-54341"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$179.640,82""}"
2237840;0.00;"{""IdNota"":""2237840"",""Nota"":""ND-54342"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$179.640,82""}"
2237841;0.00;"{""IdNota"":""2237841"",""Nota"":""ND-54343"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$59.472,00""}"
2237842;0.00;"{""IdNota"":""2237842"",""Nota"":""ND-54344"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$59.472,00""}"
2237843;0.00;"{""IdNota"":""2237843"",""Nota"":""ND-54345"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$59.472,00""}"
2237844;0.00;"{""IdNota"":""2237844"",""Nota"":""ND-54346"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$59.472,00""}"
2237845;0.00;"{""IdNota"":""2237845"",""Nota"":""ND-54347"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CAESB"",""Valor Faturado"":"""",""ValorCompra"":""R$179.640,82""}"
2239378;0.00;"{""IdNota"":""2239378"",""Nota"":""ND-54360"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""SEBRAE GO"",""Valor Faturado"":"""",""ValorCompra"":""R$90.893,40""}"
2239379;0.00;"{""IdNota"":""2239379"",""Nota"":""ND-54361"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""SEBRAE GO"",""Valor Faturado"":"""",""ValorCompra"":""R$83.100,55""}"
2239380;0.00;"{""IdNota"":""2239380"",""Nota"":""ND-54362"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""SEBRAE GO"",""Valor Faturado"":"""",""ValorCompra"":""R$84.350,75""}"
2239381;0.00;"{""IdNota"":""2239381"",""Nota"":""ND-54363"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""SEBRAE GO"",""Valor Faturado"":"""",""ValorCompra"":""R$90.893,40""}"
2239443;0.00;"{""IdNota"":""2239443"",""Nota"":""ND-54372"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""BARBOSA & MARQUES"",""Valor Faturado"":"""",""ValorCompra"":""R$63.608,07""}"
2239444;0.00;"{""IdNota"":""2239444"",""Nota"":""ND-54373"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""BARBOSA & MARQUES"",""Valor Faturado"":"""",""ValorCompra"":""R$119.428,71""}"
2239494;0.00;"{""IdNota"":""2239494"",""Nota"":""ND-54374"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""BLU GESTAO E MOBILIDADE LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$148.992,01""}"
2239495;0.00;"{""IdNota"":""2239495"",""Nota"":""ND-54375"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""BLU GESTAO E MOBILIDADE LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$156.645,91""}"
2239645;0.00;"{""IdNota"":""2239645"",""Nota"":""ND-54381"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""BVL VIDA"",""Valor Faturado"":"""",""ValorCompra"":""R$104.123,25""}"
2239653;0.00;"{""IdNota"":""2239653"",""Nota"":""ND-54382"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CLINICA EDUARDO ALENCAR"",""Valor Faturado"":"""",""ValorCompra"":""R$120.748,40""}"
2239855;0.00;"{""IdNota"":""2239855"",""Nota"":""ND-54389"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""COMPEL"",""Valor Faturado"":"""",""ValorCompra"":""R$97.993,80""}"
2240079;0.00;"{""IdNota"":""2240079"",""Nota"":""ND-54396"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CONFEDERAL"",""Valor Faturado"":"""",""ValorCompra"":""R$142.029,01""}"
2240131;0.00;"{""IdNota"":""2240131"",""Nota"":""ND-54397"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CONCEPT BLINDAGEM"",""Valor Faturado"":"""",""ValorCompra"":""R$216.027,60""}"
2240133;0.00;"{""IdNota"":""2240133"",""Nota"":""ND-54398"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""CONSORCIO SUPERVISOR CG DER/PR"",""Valor Faturado"":"""",""ValorCompra"":""R$212.976,00""}"
2240248;0.00;"{""IdNota"":""2240248"",""Nota"":""ND-54399"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""FERA ATACADISTA"",""Valor Faturado"":"""",""ValorCompra"":""R$74.359,71""}"
2241015;0.00;"{""IdNota"":""2241015"",""Nota"":""ND-54401"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""GROOVE.TECH"",""Valor Faturado"":"""",""ValorCompra"":""R$124.010,99""}"
2247684;0.00;"{""IdNota"":""2247684"",""Nota"":""ND-54516"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""KONECRANES"",""Valor Faturado"":"""",""ValorCompra"":""R$74.359,71""}"
2268298;0.00;"{""IdNota"":""2268298"",""Nota"":""ND-54624"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""KONECRANES"",""Valor Faturado"":"""",""ValorCompra"":""R$100.246,30""}"
2268299;0.00;"{""IdNota"":""2268299"",""Nota"":""ND-54625"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""KONECRANES"",""Valor Faturado"":"""",""ValorCompra"":""R$520.517,97""}"
2278621;0.00;"{""IdNota"":""2278621"",""Nota"":""ND-54821"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278622;0.00;"{""IdNota"":""2278622"",""Nota"":""ND-54822"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.992,58""}"
2278623;0.00;"{""IdNota"":""2278623"",""Nota"":""ND-54823"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278625;0.00;"{""IdNota"":""2278625"",""Nota"":""ND-54824"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$63.990,00""}"
2278626;0.00;"{""IdNota"":""2278626"",""Nota"":""ND-54825"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$211.288,40""}"
2278627;0.00;"{""IdNota"":""2278627"",""Nota"":""ND-54826"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.810,14""}"
2278628;0.00;"{""IdNota"":""2278628"",""Nota"":""ND-54827"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.810,14""}"
2278629;0.00;"{""IdNota"":""2278629"",""Nota"":""ND-54828"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$45.582,86""}"
2278631;0.00;"{""IdNota"":""2278631"",""Nota"":""ND-54829"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$44.282,23""}"
2278632;0.00;"{""IdNota"":""2278632"",""Nota"":""ND-54830"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278633;0.00;"{""IdNota"":""2278633"",""Nota"":""ND-54831"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278634;0.00;"{""IdNota"":""2278634"",""Nota"":""ND-54832"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.992,61""}"
2278635;0.00;"{""IdNota"":""2278635"",""Nota"":""ND-54833"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278636;0.00;"{""IdNota"":""2278636"",""Nota"":""ND-54834"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$46.029,75""}"
2278637;0.00;"{""IdNota"":""2278637"",""Nota"":""ND-54835"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278638;0.00;"{""IdNota"":""2278638"",""Nota"":""ND-54836"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.119,56""}"
2278639;0.00;"{""IdNota"":""2278639"",""Nota"":""ND-54837"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278640;0.00;"{""IdNota"":""2278640"",""Nota"":""ND-54838"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278641;0.00;"{""IdNota"":""2278641"",""Nota"":""ND-54839"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278642;0.00;"{""IdNota"":""2278642"",""Nota"":""ND-54840"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278643;0.00;"{""IdNota"":""2278643"",""Nota"":""ND-54841"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278644;0.00;"{""IdNota"":""2278644"",""Nota"":""ND-54842"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2278645;0.00;"{""IdNota"":""2278645"",""Nota"":""ND-54843"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278647;0.00;"{""IdNota"":""2278647"",""Nota"":""ND-54844"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2278648;0.00;"{""IdNota"":""2278648"",""Nota"":""ND-54845"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""25/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.223,14""}"
2241006;0.00;"{""IdNota"":""2241006"",""Nota"":""ND-54400"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.743,75""}"
2241056;0.00;"{""IdNota"":""2241056"",""Nota"":""ND-54402"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""KBV ASSESSORIA EMPRESARIAL LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$158.541,61""}"
2241223;0.00;"{""IdNota"":""2241223"",""Nota"":""ND-54403"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""MAQCAMPO SOLUCOES AGRICOLAS S/A"",""Valor Faturado"":"""",""ValorCompra"":""R$579.200,00""}"
2241341;0.00;"{""IdNota"":""2241341"",""Nota"":""ND-54404"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""INFRAMERICA"",""Valor Faturado"":"""",""ValorCompra"":""R$386.207,70""}"
2241366;0.00;"{""IdNota"":""2241366"",""Nota"":""ND-54405"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""MECDRILL MANUTENCAO LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$114.900,00""}"
2241376;0.00;"{""IdNota"":""2241376"",""Nota"":""ND-54406"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""DOIS CUNHADOS IMPORTACAO E EXPORTACAO DE GENEROS ALIMENTICIOS LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$149.720,67""}"
2241416;0.00;"{""IdNota"":""2241416"",""Nota"":""ND-54407"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""NEOCONSTEC CONSULTORIA TECNICA LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$304.252,31""}"
2241447;0.00;"{""IdNota"":""2241447"",""Nota"":""ND-54408"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$71.381,00""}"
2241507;0.00;"{""IdNota"":""2241507"",""Nota"":""ND-54409"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""PREVIX SERVICOS LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$144.030,96""}"
2241508;0.00;"{""IdNota"":""2241508"",""Nota"":""ND-54410"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""PREVIX SERVICOS LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$0,00""}"
2241614;0.00;"{""IdNota"":""2241614"",""Nota"":""ND-54411"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""RENTAL SEG LOCADORA DE EQUIPAMENTOS LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$68.872,14""}"
2241722;0.00;"{""IdNota"":""2241722"",""Nota"":""ND-54412"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""RW SISTEMAS"",""Valor Faturado"":"""",""ValorCompra"":""R$45.764,16""}"
2241727;0.00;"{""IdNota"":""2241727"",""Nota"":""ND-54413"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""RW SISTEMAS"",""Valor Faturado"":"""",""ValorCompra"":""R$74.478,30""}"
2241778;0.00;"{""IdNota"":""2241778"",""Nota"":""ND-54414"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""PETROFORTE"",""Valor Faturado"":"""",""ValorCompra"":""R$358.608,40""}"
2241805;0.00;"{""IdNota"":""2241805"",""Nota"":""ND-54415"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""SETTE FIBRA"",""Valor Faturado"":"""",""ValorCompra"":""R$120.261,40""}"
2241808;0.00;"{""IdNota"":""2241808"",""Nota"":""ND-54416"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""SETTE FIBRA"",""Valor Faturado"":"""",""ValorCompra"":""R$62.992,59""}"
2241826;0.00;"{""IdNota"":""2241826"",""Nota"":""ND-54417"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""SIMEMP SERVICOS TECNICOS E OBRAS LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$168.985,80""}"
2241828;0.00;"{""IdNota"":""2241828"",""Nota"":""ND-54418"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""T.T.S. TECNO TROLLEY SYSTEM DO BRASIL LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$86.539,40""}"
2242073;0.00;"{""IdNota"":""2242073"",""Nota"":""ND-54419"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""26/02/2026"",""Cliente"":""TAG ENGENHARIA"",""Valor Faturado"":"""",""ValorCompra"":""R$250.220,34""}"
